F11_1	36532255
F11_2	30789410
F11_3	35077617
F15_1	41139745
F15_2	35162193
F15_3	21239218
F19_1	28835273
F19_2	37788434
F19_3	37196306
F23_1	29920230
F23_2	35847552
F23_3	29753139
F3_1	43839111
F3_2	65856535
F3_3	34358297
F7_1	43917592
F7_2	28791308
F7_3	42077998
