SRR307023	149177668
SRR307024	170636628
SRR307025	167063920
SRR307026	176452276
SRR307027	150804932
SRR307028	129411956
SRR307029	172849264
SRR307030	171223892
SRR307031	177658296
SRR307032	170531272
SRR307033	176589664
SRR307034	171331408
SRR307035	164195296
SRR307036	171117124
SRR307037	168630420
SRR307038	114821124
